date,open,high,low,close,volume
2011-04-05,129.628,130.163,128.306,129.881,3051058.0
2011-04-06,129.881,134.086,129.881,133.594,5388395.0
2011-04-07,134.156,135.366,132.216,133.073,4252949.0
2011-04-08,133.594,133.847,130.922,132.511,2328558.0
2011-04-11,132.722,133.144,129.684,130.556,1387691.0
2011-04-13,130.781,134.156,129.797,133.622,3792860.0
2011-04-15,133.734,133.734,131.161,131.991,2445180.0
2011-04-18,132.469,133.538,129.938,130.458,2208832.0
2011-04-19,130.486,133.383,128.166,132.919,2828910.0
2011-04-20,133.594,135.225,132.314,134.663,1871673.0
2011-04-21,134.916,135.0,132.441,133.341,2447591.0
2011-04-25,132.497,135.956,132.497,134.845,1297970.0
2011-04-26,134.845,136.547,133.341,135.759,5743829.0
2011-04-27,136.547,136.547,133.594,133.847,1607932.0
2011-04-28,133.875,134.522,133.073,133.664,3823986.0
2011-04-29,133.594,135.506,133.087,133.72,2878414.0
2011-05-02,133.875,134.986,128.812,129.642,3798642.0
2011-05-03,130.219,130.219,124.903,125.367,4837746.0
2011-05-04,126.028,126.562,123.286,125.62,5636469.0
2011-05-05,126.211,128.25,125.803,126.562,3143122.0
2011-05-06,127.8,127.969,125.775,126.577,3340391.0
2011-05-09,127.125,129.094,126.844,128.419,2218599.0
2011-05-10,128.011,130.613,128.011,129.966,2115900.0
2011-05-11,129.656,130.163,127.842,129.642,2344327.0
2011-05-12,129.797,131.147,128.855,129.417,3850741.0
2011-05-13,129.094,131.062,128.025,129.136,1413639.0
2011-05-16,129.094,129.375,126.591,127.167,3104466.0
2011-05-17,127.884,127.884,121.303,121.866,5166460.0
2011-05-18,121.402,121.767,117.928,118.617,4873596.0
2011-05-19,120.009,122.752,118.856,120.417,2730108.0
2011-05-20,120.375,122.625,118.223,119.869,4693113.0
2011-05-23,118.688,123.412,116.058,122.414,14257052.0
2011-05-24,122.344,123.188,120.375,120.923,3876409.0
2011-05-25,120.938,121.641,119.531,120.867,4601067.0
2011-05-26,121.5,125.691,119.756,124.341,6194130.0
2011-05-27,124.397,124.594,121.781,122.259,3351950.0
2011-05-30,122.738,125.016,121.359,124.594,2671844.0
2011-05-31,125.016,126.506,124.102,125.1,2816345.0
2011-06-01,124.116,127.688,124.116,127.308,1986286.0
2011-06-02,126.0,127.547,124.256,125.916,1775296.0
2011-06-03,126.478,127.012,122.906,123.637,2357106.0
2011-06-06,124.172,124.172,121.247,121.542,2507321.0
2011-06-07,122.344,123.047,121.261,122.555,2591036.0
2011-06-08,122.639,124.959,122.344,124.734,1760217.0
2011-06-09,124.875,125.859,123.609,125.17,1486304.0
2011-06-10,124.523,125.719,123.834,125.198,2012501.0
2011-06-13,125.142,127.125,124.875,126.562,2692946.0
2011-06-14,127.125,128.222,125.873,126.942,3270809.0
2011-06-15,126.155,126.844,123.933,124.481,2148629.0
2011-06-16,124.312,124.312,122.372,122.808,1752676.0
2011-06-17,122.766,125.002,122.302,123.666,2159556.0
2011-06-20,123.23,125.114,119.531,121.134,2752430.0
2011-06-21,121.359,123.75,120.656,122.062,2151492.0
2011-06-22,123.019,124.172,122.344,123.103,2118549.0
2011-06-23,122.639,124.059,122.625,123.131,951883.0
2011-06-24,123.694,126.83,123.286,126.084,3950027.0
2011-06-27,128.756,130.725,127.491,128.644,5560192.0
2011-06-28,129.361,129.361,125.156,125.536,3062894.0
2011-06-29,126.281,127.519,122.991,124.214,4131129.0
2011-06-30,123.652,125.578,123.483,124.088,4600846.0
2011-07-01,124.875,127.533,124.762,126.773,7412700.0
2011-07-04,128.531,130.078,126.717,129.516,4092597.0
2011-07-05,129.6,129.938,127.716,128.391,4618581.0
2011-07-06,127.505,130.781,127.505,129.248,5024796.0
2011-07-07,129.375,131.878,128.953,131.302,3770240.0
2011-07-08,131.625,132.722,129.938,130.177,2818439.0
2011-07-11,129.459,130.753,128.812,130.233,1962105.0
2011-07-12,129.628,131.344,127.702,128.644,2082222.0
2011-07-13,128.827,131.555,128.827,130.43,4072619.0
2011-07-14,129.375,130.191,127.969,128.447,4822389.0
2011-07-15,128.784,129.234,125.184,125.48,2387228.0
2011-07-18,125.719,128.222,125.198,127.969,2760455.0
2011-07-19,127.969,130.5,126.942,128.531,2150261.0
2011-07-20,129.347,130.219,127.406,128.25,2447495.0
2011-07-21,127.969,129.488,127.547,128.7,1583541.0
2011-07-22,128.981,131.512,128.981,131.203,4378347.0
2011-07-25,131.344,134.423,130.655,131.273,3863925.0
2011-07-26,131.484,132.356,128.672,129.727,1693561.0
2011-07-27,130.5,131.203,127.167,128.939,3231680.0
2011-07-28,127.561,130.064,127.561,129.108,2188388.0
2011-07-29,130.655,131.906,128.911,129.684,3702795.0
2011-08-01,129.881,131.766,129.038,130.683,1334901.0
2011-08-02,130.978,131.625,128.925,129.98,4152473.0
2011-08-03,129.333,131.175,128.784,130.233,3346293.0
2011-08-04,130.514,133.875,130.514,131.344,3701138.0
2011-08-05,127.153,130.992,127.125,128.194,5227360.0
2011-08-08,127.406,132.3,124.917,126.309,4887609.0
2011-08-09,124.312,126.464,121.978,123.145,5131388.0
2011-08-10,126.534,126.534,121.5,122.963,4056014.0
2011-08-11,122.625,124.453,122.062,123.848,1955207.0
2011-08-12,124.312,126.619,123.342,126.211,2964299.0
2011-08-16,127.097,127.139,121.514,122.02,2635516.0
2011-08-17,122.062,125.381,119.714,123.244,3393792.0
2011-08-18,124.312,124.734,122.062,123.244,1945191.0
2011-08-19,120.938,124.228,119.897,120.853,1729639.0
2011-08-22,120.938,122.302,116.1,116.789,7337088.0
2011-08-23,116.972,117.844,114.708,116.072,3554884.0
2011-08-24,116.438,117.562,115.172,115.777,2696572.0
2011-08-25,117.281,117.422,115.102,116.156,4195051.0
2011-08-26,116.438,118.364,114.75,115.664,5177621.0
2011-08-29,116.719,117.956,115.931,117.267,3270489.0
2011-08-30,116.859,117.97,114.469,115.481,4128441.0
2011-09-02,119.236,119.236,115.594,116.705,4428060.0
2011-09-05,116.17,118.688,116.17,117.478,4869404.0
2011-09-06,117.562,120.938,116.747,120.164,5242041.0
2011-09-07,120.375,122.006,119.109,120.08,3977365.0
2011-09-08,120.375,120.853,118.153,118.983,5331890.0
2011-09-09,119.025,119.531,116.072,116.48,5263008.0
2011-09-12,115.875,115.875,113.344,115.059,4754368.0
2011-09-13,115.594,117.703,114.202,114.778,3637732.0
2011-09-14,115.931,117.745,113.906,116.958,4565778.0
2011-09-15,118.941,122.906,117.928,122.119,3437433.0
2011-09-16,123.188,124.594,118.125,119.18,6766940.0
2011-09-19,120.094,122.344,119.166,121.95,3100562.0
2011-09-20,122.541,123.075,120.684,122.738,4139979.0
2011-09-21,123.581,123.595,120.755,121.261,1335577.0
2011-09-22,120.544,120.628,117.309,119.067,1879545.0
2011-09-23,118.941,120.164,116.213,118.659,2587929.0
2011-09-26,119.348,119.348,114.483,115.256,4013902.0
2011-09-27,115.692,117.225,115.003,116.128,3600747.0
2011-09-28,117.703,119.531,115.341,119.137,5264220.0
2011-09-29,118.969,120.938,117.042,119.77,5387968.0
2011-09-30,119.953,120.375,115.059,115.467,5939111.0
2011-10-03,114.216,117.872,113.442,117.619,3778532.0
2011-10-04,117.295,118.012,114.469,115.355,2970116.0
2011-10-05,115.481,116.634,112.528,114.019,3907243.0
2011-10-07,116.339,117.844,114.961,115.622,3903196.0
2011-10-10,115.664,118.87,115.355,118.575,4005020.0
2011-10-11,119.756,119.756,116.859,117.323,3557618.0
2011-10-12,117.591,118.659,116.719,118.041,2616089.0
2011-10-13,119.109,119.236,116.677,117.562,2084878.0
2011-10-14,117.787,118.336,115.889,116.817,2809927.0
2011-10-17,116.747,117.562,114.764,115.2,1935972.0
2011-10-18,114.103,116.859,114.103,116.381,2896025.0
2011-10-19,117.281,120.516,115.917,119.798,2372242.0
2011-10-20,117.844,119.109,116.887,118.673,1270315.0
2011-10-21,118.434,118.969,116.747,117.675,1725867.0
2011-10-24,119.672,120.375,118.266,119.728,1772288.0
2011-10-25,122.344,122.344,118.884,119.953,3913948.0
2011-10-28,125.1,126.281,118.997,120.656,4553198.0
2011-10-31,121.641,121.641,118.336,118.941,2272985.0
2011-11-01,118.125,120.108,118.125,118.997,1987413.0
2011-11-02,118.969,120.909,117.422,117.886,1636405.0
2011-11-03,118.969,120.741,118.041,120.305,1608352.0
2011-11-04,120.206,121.289,118.477,119.208,1960640.0
2011-11-08,120.066,120.066,118.153,118.575,760811.0
2011-11-09,119.053,119.053,116.184,117.239,3179058.0
2011-11-11,116.719,117.928,115.903,116.747,1870492.0
2011-11-14,117.562,118.238,116.761,117.731,2216654.0
2011-11-15,117.703,118.125,113.906,114.553,1796444.0
2011-11-16,114.539,114.609,107.184,110.109,8110535.0
2011-11-17,111.037,111.389,107.747,108.717,3048206.0
2011-11-18,109.069,109.069,104.203,107.241,3787716.0
2011-11-21,106.875,108.225,104.203,104.822,5673148.0
2011-11-22,105.202,106.594,103.219,105.188,3796178.0
2011-11-23,105.075,107.423,103.88,104.878,5694439.0
2011-11-24,104.906,109.673,104.625,108.816,7684985.0
2011-11-25,109.125,109.912,107.803,108.225,4046105.0
2011-11-28,110.109,110.911,107.831,109.35,3106546.0
2011-11-29,110.377,110.756,108.281,109.434,1889682.0
2011-11-30,109.406,111.15,108.056,110.152,4437458.0
2011-12-01,111.727,113.062,110.461,111.698,3233415.0
2011-12-02,112.219,112.514,110.644,112.064,4129333.0
2011-12-05,111.727,112.964,110.588,112.233,5182684.0
2011-12-07,112.5,113.794,111.094,113.133,6253376.0
2011-12-08,112.781,113.062,109.898,111.262,7596043.0
2011-12-09,109.955,111.825,108.605,110.405,3137483.0
2011-12-12,111.375,112.191,109.406,110.109,3637959.0
2011-12-13,108.591,110.419,108.591,109.688,8858311.0
2011-12-14,109.055,109.688,104.147,105.159,9276821.0
2011-12-15,103.261,105.398,102.713,104.498,8624082.0
2011-12-16,105.75,109.097,103.5,106.242,3406318.0
2011-12-19,105.188,107.156,102.994,105.806,4828644.0
2011-12-20,107.156,107.859,105.469,106.298,4401511.0
2011-12-21,108.281,110.25,106.031,109.209,3337657.0
2011-12-22,109.125,111.6,108.309,110.672,1868981.0
2011-12-23,110.728,111.361,109.167,110.011,1011289.0
2011-12-26,110.194,111.938,108.9,111.262,699008.0
2011-12-27,111.769,112.219,108.886,111.192,1832174.0
2011-12-28,111.6,111.938,109.378,111.094,3334382.0
2011-12-29,110.981,111.375,106.059,107.466,2986834.0
2011-12-30,107.634,108.422,105.806,107.902,3554908.0
2012-01-02,108.0,110.095,107.156,108.773,1936956.0
2012-01-03,109.406,110.981,108.661,110.447,1788398.0
2012-01-04,109.997,112.162,109.125,110.911,5011584.0
2012-01-05,111.08,111.08,106.608,107.156,9773909.0
2012-01-06,106.805,108.253,104.625,107.114,6541387.0
2012-01-09,108.844,109.688,106.411,107.058,4868469.0
2012-01-10,107.297,108.113,106.875,107.1,4357550.0
2012-01-11,107.691,108.0,106.65,106.959,2525913.0
2012-01-12,107.578,109.125,107.381,108.352,3683470.0
2012-01-13,109.125,109.125,104.625,105.033,9157312.0
2012-01-16,105.188,105.188,103.219,104.709,3414649.0
2012-01-17,104.906,105.356,103.669,104.189,6210521.0
2012-01-18,105.103,105.244,101.25,102.628,8120530.0
2012-01-19,103.078,104.484,102.797,103.753,5066489.0
2012-01-20,103.809,105.722,102.825,104.723,3626080.0
2012-01-23,104.878,105.188,102.389,103.908,7088078.0
2012-01-24,104.484,104.625,103.078,103.402,4472949.0
2012-01-25,104.287,104.287,102.544,102.98,8168420.0
2012-01-27,104.625,105.694,102.938,104.766,10014283.0
2012-01-30,104.484,106.566,103.106,103.725,4184306.0
2012-01-31,105.019,105.455,103.584,104.991,4991186.0
2012-02-01,104.077,106.453,103.852,105.947,4208654.0
2012-02-02,106.706,109.631,105.905,109.266,7453412.0
2012-02-03,109.969,110.812,109.547,110.095,5145820.0
2012-02-06,111.15,111.544,108.281,109.561,6011900.0
2012-02-07,109.941,109.941,106.116,106.622,4209159.0
2012-02-08,106.369,111.009,106.312,110.18,4524313.0
2012-02-09,109.969,111.037,108.281,109.448,4670414.0
2012-02-10,109.547,110.208,107.213,108.52,1972299.0
2012-02-13,108.562,110.616,108.436,109.153,2679659.0
2012-02-14,109.181,110.363,108.113,108.436,2030702.0
2012-02-15,109.35,112.219,108.633,111.642,6530848.0
2012-02-16,111.361,112.739,108.056,108.281,4072071.0
2012-02-17,109.406,109.716,105.666,107.072,6377845.0
2012-02-21,107.438,107.634,105.834,107.142,4337049.0
2012-02-22,107.719,108.141,104.653,105.511,4591132.0
2012-02-23,105.609,106.088,104.091,105.075,7093970.0
2012-02-24,105.947,106.847,104.906,105.441,2961020.0
2012-02-27,106.031,106.228,104.091,104.498,3382820.0
2012-02-28,104.653,106.453,104.653,105.244,2309849.0
2012-02-29,106.172,106.566,104.062,105.441,4682702.0
2012-03-01,105.469,106.706,103.556,105.117,3816004.0
2012-03-02,105.989,105.989,104.133,104.414,2768238.0
2012-03-05,104.625,104.695,99.1406,99.3516,9128565.0
2012-03-06,99.8438,100.378,97.2422,98.8594,4738489.0
2012-03-07,99.2672,99.2672,97.2844,97.7484,3103200.0
2012-03-09,98.775,99.3094,97.6641,98.1984,5583435.0
2012-03-12,99.8438,99.9844,98.3109,99.675,2451385.0
2012-03-13,99.9141,104.541,99.9141,104.119,5552740.0
2012-03-14,105.469,105.891,103.5,105.497,4865650.0
2012-03-15,106.031,106.819,104.625,105.412,7697493.0
2012-03-16,104.498,106.594,102.122,103.106,3659115.0
2012-03-19,103.219,104.316,101.531,102.262,3348924.0
2012-03-20,102.023,103.528,101.306,102.389,1657522.0
2012-03-21,102.389,105.131,101.531,103.908,3594105.0
2012-03-22,104.077,104.667,101.278,101.77,4037906.0
2012-03-23,101.812,105.37,100.688,104.034,3248373.0
2012-03-26,104.822,104.878,101.264,101.981,3608676.0
2012-03-27,103.416,103.697,101.602,102.234,4217173.0
2012-03-28,102.544,104.273,102.164,102.994,2325084.0
2012-03-29,102.488,104.878,101.419,103.472,5447570.0
2012-03-30,104.062,107.831,103.978,105.82,5006713.0
2012-04-02,106.425,107.198,104.766,106.073,4066389.0
2012-04-03,106.594,108.422,106.594,107.817,6011957.0
2012-04-04,106.467,106.734,103.655,104.372,4616530.0
2012-04-09,104.344,104.344,101.644,102.136,2388775.0
2012-04-10,101.137,101.25,91.1672,100.012,19487993.0
2012-04-11,100.35,101.616,98.4656,99.6328,6737156.0
2012-04-12,99.6891,101.25,99.6891,100.983,1583367.0
2012-04-13,100.688,102.98,99.7031,100.195,2982108.0
2012-04-16,100.406,100.997,97.875,100.083,1285340.0
2012-04-17,100.941,103.978,98.7188,102.769,2913888.0
2012-04-18,102.67,105.736,102.389,103.331,3132999.0
2012-04-19,103.781,104.062,100.744,101.377,1958599.0
2012-04-20,101.672,102.459,100.406,101.489,3957340.0
2012-04-23,101.644,102.347,98.7188,99.3656,1987417.0
2012-04-24,99.5344,100.42,97.0312,97.6359,3836075.0
2012-04-25,98.1562,98.1844,94.2188,94.4297,7976732.0
2012-04-26,95.3156,95.3156,90.5484,91.0266,10805895.0
2012-04-27,91.2656,92.9812,91.125,92.3484,3868843.0
2012-04-30,92.925,94.1625,92.6859,92.9391,4023563.0
2012-05-02,92.8969,93.2906,91.4062,92.6297,2133625.0
2012-05-03,91.6875,92.4328,90.9141,91.3641,3357746.0
2012-05-04,90.7312,91.5469,88.65,90.2672,4249120.0
2012-05-07,89.5781,90.9844,88.5938,89.6906,5654215.0
2012-05-08,90.5062,93.5578,90.5062,91.0547,7475812.0
2012-05-09,90.8578,91.9688,89.4375,90.7312,4679253.0
2012-05-10,90.5906,91.6172,89.775,90.6891,3306706.0
2012-05-11,90.3375,91.3078,88.6219,89.6344,3090891.0
2012-05-14,90.0281,91.0687,88.6641,89.6203,3253611.0
2012-05-15,90.2812,90.2812,88.3125,88.6078,2282439.0
2012-05-16,88.0312,89.7188,86.6391,87.2438,3985582.0
2012-05-17,87.4688,88.5797,85.6125,87.4406,2746862.0
2012-05-18,86.5687,89.9437,84.9375,89.3812,2970816.0
2012-05-21,88.6219,90.7031,88.5938,90.1687,2031847.0
2012-05-22,91.3219,91.6594,87.4828,88.2844,3008409.0
2012-05-23,89.3391,92.5312,88.5938,91.3359,6327317.0
2012-05-24,93.9516,94.2047,90.7453,91.2937,6292693.0
2012-05-25,91.125,95.9062,90.9984,94.8234,3211015.0
2012-05-28,94.2328,95.0344,91.8422,92.1797,2368572.0
2012-05-29,92.8125,93.6422,92.1094,92.7844,5100565.0
2012-05-30,93.9094,93.9375,90.2953,91.4625,6059531.0
2012-05-31,90.4219,91.9688,89.7609,90.3375,7431371.0
2012-06-01,90.5625,96.7922,88.3125,92.8828,10435836.0
2012-06-04,91.3219,92.5312,89.0437,89.8875,5287470.0
2012-06-05,90.2812,91.8703,90.0703,90.5484,2638293.0
2012-06-06,90.7031,92.5312,90.6328,91.8703,4771666.0
2012-06-07,92.25,92.25,89.9297,90.1828,4604892.0
2012-06-08,90.1828,93.9375,90.1828,93.3469,5229028.0
2012-06-11,93.9375,95.625,93.7266,94.6406,6484654.0
2012-06-12,93.6562,95.5547,93.4594,94.8938,5785038.0
2012-06-13,95.4563,96.0891,94.2328,94.9219,4692900.0
2012-06-14,95.0625,96.75,93.375,93.8109,4363079.0
2012-06-15,93.9375,95.2875,93.1922,93.9234,3623442.0
2012-06-18,94.3735,95.0625,91.2375,92.0813,2407621.0
2012-06-19,91.1391,95.1891,90.5907,94.5422,3659137.0
2012-06-20,95.4141,96.5672,94.7954,95.4282,4521412.0
2012-06-21,95.8782,96.1594,94.6125,95.611,3168634.0
2012-06-22,95.0625,96.2297,94.2469,95.7938,2233762.0
2012-06-25,96.1875,98.4094,95.9907,96.6516,5070959.0
2012-06-26,97.0313,100.041,96.0188,98.986,4865153.0
2012-06-27,100.097,101.166,99.4501,99.7594,4978504.0
2012-06-28,99.8157,100.688,96.061,97.2844,7140746.0
2012-06-29,98.1563,99.8438,97.0875,99.0282,6304768.0
2012-07-02,99.0282,100.575,98.4235,99.886,2641036.0
2012-07-03,99.9985,102.839,99.9985,101.77,4882522.0
2012-07-04,102.656,103.078,101.25,101.981,3323038.0
2012-07-05,102.108,102.291,99.886,101.545,3254163.0
2012-07-06,100.8,101.517,99.6047,100.322,1699640.0
2012-07-09,99.436,101.714,98.0719,98.7891,2174857.0
2012-07-10,99.5625,101.377,98.7188,100.73,3355543.0
2012-07-11,99.4501,101.798,99.4501,100.364,2655945.0
2012-07-12,99.4782,102.038,99.2532,101.377,4087944.0
2012-07-13,102.656,103.345,101.7,102.178,2349065.0
2012-07-16,102.094,102.473,99.1407,99.9704,1271992.0
2012-07-17,98.3532,100.941,97.3125,100.041,1913446.0
2012-07-18,100.688,100.688,99.0141,99.9422,1167643.0
2012-07-19,100.659,101.531,99.3375,100.322,1346961.0
2012-07-20,100.406,100.406,98.9719,99.7735,1197311.0
2012-07-23,98.9297,99.0563,94.9782,95.3719,3153370.0
2012-07-24,95.5407,97.0032,94.7813,96.5532,2491390.0
2012-07-25,96.9469,97.3125,95.6813,96.9329,4051734.0
2012-07-26,98.1001,98.1001,95.8922,96.8063,3055930.0
2012-07-27,98.7188,99.5063,95.9625,97.1016,1236984.0
2012-07-30,96.4688,100.969,95.3719,100.055,2880450.0
2012-07-31,100.195,100.941,98.8876,99.5204,2822604.0
2012-08-01,99.6329,100.969,98.5782,99.4079,1875956.0
2012-08-02,98.775,99.8438,98.4797,98.9579,1197794.0
2012-08-03,98.7188,101.109,98.1563,100.434,2703707.0
2012-08-06,100.814,103.388,100.814,102.811,5463609.0
2012-08-07,103.486,107.128,102.755,106.509,6732167.0
2012-08-08,105.497,106.875,102.108,103.092,7975334.0
2012-08-09,103.5,104.864,102.839,103.795,2164386.0
2012-08-10,103.5,104.991,102.839,103.331,2271383.0
2012-08-13,102.811,105.469,102.811,103.767,4665910.0
2012-08-14,103.823,105.891,103.261,105.497,4387827.0
2012-08-16,104.597,105.131,102.938,103.317,2712368.0
2012-08-17,103.5,104.161,100.969,101.461,2494124.0
2012-08-21,100.983,104.259,100.786,103.964,1735508.0
2012-08-22,103.753,104.034,102.713,103.261,2414697.0
2012-08-23,103.5,104.048,102.431,103.078,825386.0
2012-08-24,102.375,103.5,102.122,102.909,2110829.0
2012-08-27,102.938,104.316,102.431,102.797,2346231.0
2012-08-28,102.656,104.048,102.459,102.952,3244926.0
2012-08-29,103.092,103.908,101.897,102.614,2236795.0
2012-08-30,101.813,102.502,99.6469,100.266,5646244.0
2012-08-31,99.8438,100.913,98.4657,99.8579,4611656.0
2012-09-03,100.097,100.969,97.65,98.3251,2629854.0
2012-09-04,97.9313,101.18,97.2141,100.842,2369524.0
2012-09-05,99.9422,101.953,99.1125,100.139,2897481.0
2012-09-06,99.0844,101.995,99.0844,101.531,1353695.0
2012-09-07,102.445,103.458,101.869,102.558,3483344.0
2012-09-10,102.305,103.5,101.18,103.331,2415959.0
2012-09-11,102.375,105.708,102.375,104.906,3436680.0
2012-09-12,104.625,105.609,102.544,103.317,2928805.0
2012-09-13,103.5,105.567,103.5,103.936,2299316.0
2012-09-14,108.281,110.531,104.906,105.342,8739544.0
2012-09-17,106.313,107.677,105.623,106.045,4944193.0
2012-09-18,105.919,109.406,105.919,109.125,3980083.0
2012-09-20,106.341,107.916,104.259,105.356,4228435.0
2012-09-21,105.159,109.406,104.513,108.38,7579928.0
2012-09-24,108.38,109.125,106.228,108.0,2989673.0
2012-09-25,108.0,109.097,107.578,107.916,2582878.0
2012-09-26,107.297,109.828,106.959,108.759,4394017.0
2012-09-27,107.761,109.617,107.016,107.677,3931788.0
2012-09-28,109.238,109.406,107.058,107.648,3515678.0
2012-10-01,107.578,108.928,107.142,107.606,1919682.0
2012-10-03,108.563,108.816,107.072,108.239,3372748.0
2012-10-04,108.0,110.813,107.944,110.081,3554871.0
2012-10-05,111.6056,112.0172,110.6401,111.094,676197.0
2012-10-08,111.094,111.094,108.619,110.095,3850853.0
2012-10-09,110.109,110.756,106.608,107.17,5566528.0
2012-10-10,107.156,107.522,104.906,105.609,3383575.0
2012-10-11,106.088,107.1,104.288,105.848,4896232.0
2012-10-12,105.469,107.156,96.2438,106.861,3645132.0
2012-10-15,107.128,107.128,104.794,106.875,1722665.0
2012-10-16,107.016,107.03,105.863,106.425,1728980.0
2012-10-17,106.875,106.875,103.95,104.358,3807525.0
2012-10-18,104.695,105.455,103.092,103.556,4216741.0
2012-10-19,102.727,104.063,99.9985,101.405,4902856.0
2012-10-22,100.688,102.291,100.688,100.913,3117939.0
2012-10-23,101.503,101.503,99.3657,99.8579,1969222.0
2012-10-25,99.9141,102.094,99.7172,101.588,3710949.0
2012-10-29,101.588,103.219,100.73,101.658,2788041.0
2012-10-30,101.278,102.08,99.6329,100.013,1811117.0
2012-10-31,99.8438,100.603,97.6219,98.1282,2885979.0
2012-11-01,97.3829,98.6626,96.9891,97.1719,5686422.0
2012-11-02,97.3407,101.391,97.3407,100.913,3738369.0
2012-11-05,100.828,101.433,99.7172,100.406,2251042.0
2012-11-06,100.125,102.713,100.125,102.319,3391799.0
2012-11-07,102.628,103.416,101.616,102.966,1792148.0
2012-11-08,102.375,102.797,99.8719,100.856,3807820.0
2012-11-09,101.194,101.672,99.3235,99.8438,1667725.0
2012-11-12,100.153,101.489,98.761,99.0422,3206977.0
2012-11-15,98.2969,101.531,98.2266,99.5766,6045838.0
2012-11-16,98.9438,99.5625,97.0313,97.3969,3523888.0
2012-11-19,96.9188,98.3391,95.7797,96.3422,2555070.0
2012-11-20,96.3141,98.086,96.2297,96.7641,2549943.0
2012-11-21,96.7782,97.8469,96.2157,97.4532,2322381.0
2012-11-22,97.5938,98.6626,96.8485,97.6922,2236642.0
2012-11-23,97.7344,98.0719,95.3438,95.5969,2805136.0
2012-11-26,96.3844,96.3844,94.3594,94.7813,1970125.0
2012-11-27,94.8938,96.3282,94.725,95.5266,3349036.0
2012-11-29,95.4844,97.3125,95.4844,96.8766,4464986.0
2012-11-30,96.2579,100.111,95.9766,99.3797,4643624.0
2012-12-03,99.2813,100.392,97.7204,98.0297,3520926.0
2012-12-04,97.9032,99.6891,97.9032,99.0844,1795899.0
2012-12-05,99.4219,99.8438,99.0704,99.5063,3313214.0
2012-12-06,99.211,99.8157,98.0297,99.5063,1288059.0
2012-12-07,99.3235,99.5625,98.8594,99.2391,2458292.0
2012-12-10,99.2813,100.758,99.0,99.661,2665367.0
2012-12-11,99.6329,100.364,98.7469,99.8297,1726164.0
2012-12-12,99.661,99.8438,97.1579,97.8188,2799945.0
2012-12-13,97.8188,99.675,96.975,97.7626,2200958.0
2012-12-14,97.6641,98.4938,97.1157,97.4391,1879103.0
2012-12-17,96.5391,97.7626,96.3985,96.7922,1822704.0
2012-12-18,97.0594,98.3813,96.75,97.5797,3810305.0
2012-12-19,97.9032,98.9438,97.5375,98.4094,2409250.0
2012-12-20,98.9438,99.2251,97.8047,98.9297,1504834.0
2012-12-21,98.9016,98.9016,96.7641,98.2125,1523718.0
2012-12-24,99.0,99.4922,97.8188,99.0422,1495686.0
2012-12-26,99.0422,100.223,98.4375,99.5344,3429793.0
2012-12-27,99.9282,100.266,97.0313,97.7485,5643954.0
2012-12-28,97.9032,99.2813,97.6922,98.8032,1676319.0
2012-12-31,98.7469,100.786,98.5782,100.336,2947241.0
2013-01-01,100.969,101.348,100.238,100.519,1284354.0
2013-01-02,100.884,102.867,100.716,102.586,5928914.0
2013-01-03,103.388,103.416,101.32,102.192,3550088.0
2013-01-04,101.925,105.314,100.477,104.386,6619218.0
2013-01-07,105.581,105.581,102.727,103.036,4354298.0
2013-01-08,102.966,103.317,101.503,102.53,2805794.0
2013-01-09,102.656,104.85,102.277,104.231,4404364.0
2013-01-10,104.681,106.088,102.881,103.345,6268867.0
2013-01-11,103.753,104.344,101.686,102.502,4341171.0
2013-01-14,103.373,104.906,102.431,104.316,1155789.0
2013-01-15,103.669,105.469,102.952,104.695,4178163.0
2013-01-16,105.398,106.017,104.063,104.878,5013921.0
2013-01-17,104.358,107.156,102.698,105.863,6499278.0
2013-01-18,106.102,111.333,106.102,107.902,13227556.0
2013-01-21,108.155,109.716,108.155,109.125,6014795.0
2013-01-22,109.125,109.125,103.556,104.048,3951695.0
2013-01-23,104.288,105.061,102.375,102.923,3136841.0
2013-01-24,103.261,103.936,97.5235,98.2969,8326378.0
2013-01-25,98.9719,100.28,97.7626,99.436,2804204.0
2013-01-28,99.5204,102.656,99.1407,100.716,4416300.0
2013-01-29,100.195,101.109,98.4375,98.5922,2119088.0
2013-01-30,99.0282,99.5063,95.1188,95.386,9080806.0
2013-01-31,95.3438,97.1719,94.3032,96.2579,11507972.0
2013-02-01,96.5532,97.875,95.9063,96.525,6589305.0
2013-02-04,97.0313,97.5094,95.2313,95.5688,2325172.0
2013-02-05,95.5688,97.4391,95.5688,97.0032,5542567.0
2013-02-06,97.5938,97.5938,95.85,96.6938,5752192.0
2013-02-07,96.2297,96.6797,93.9797,94.3454,3951880.0
2013-02-08,94.3454,94.9782,93.6844,94.3876,1899213.0
2013-02-11,94.7391,95.4844,94.05,94.2891,3694479.0
2013-02-12,94.3032,94.6547,93.375,93.7688,2454782.0
2013-02-13,93.7969,94.1766,91.4063,92.2641,3264560.0
2013-02-14,91.8844,94.7813,91.6875,94.1204,3696812.0
2013-02-15,94.7813,96.0469,93.6985,95.2735,4054671.0
2013-02-18,94.6969,96.1594,94.1625,95.6672,6270485.0
2013-02-19,95.9063,95.9063,93.2485,94.0641,2337527.0
2013-02-20,94.9782,95.4,93.6563,95.0625,3522796.0
2013-02-21,94.711,95.4,94.2188,95.1047,3945018.0
2013-02-22,95.1891,96.9469,95.0766,95.9063,4328061.0
